,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
,ci96_lo,ci96_lo,ci96_lo,ci96_hi,ci96_hi,ci96_hi,mean,mean,mean,count,count,count,ci96_lo,ci96_lo,ci96_lo,ci96_hi,ci96_hi,ci96_hi,mean,mean,mean,count,count,count
,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean
hours,,,,,,,,,,,,,,,,,,,,,,,,
0,2.3125257462795044,1.8779436268948437,2.3300051542393754,3.40255494375945,3.2077919500282333,3.7453408134090522,2.857540345019477,2.5428677884615385,3.037672983824214,26,26,26,3.364946702678871,2.6854081172302635,2.9075418680920664,4.786045692053091,4.4312724383252915,4.501019413759806,4.075496197365981,3.5583402777777775,3.704280640925936,27,27,27
1,1.6476961117027036,0.9489483879532009,2.580730689100209,2.185016529023293,1.88832084281603,3.578192703696896,1.9163563203629983,1.4186346153846154,3.0794616963985524,26,26,26,2.9071649482947803,1.7194539547718195,3.600478647652457,4.101841832553959,3.433976600783735,5.592146695069248,3.50450339042437,2.5767152777777773,4.596312671360852,27,27,27
2,1.1952043742826093,0.2786541637987209,2.599663731124695,1.5202615732367608,0.8931391054320484,3.6288843690932846,1.357732973759685,0.5858966346153847,3.11427405010899,26,26,26,2.2098117442750222,0.8287626973260717,3.922237483490198,3.4566694280492225,2.7311724878591135,5.7947724763745665,2.8332405861621224,1.7799675925925926,4.858504979932382,27,27,27
3,0.8074658891343579,-0.00865162174051537,2.33747365897583,1.1155682275558525,0.4730843140482077,3.342952260651994,0.9615170583451051,0.23221634615384618,2.840212959813912,26,26,26,1.4988375183590157,0.19742829893751002,3.8997455347172982,2.4296028864308608,1.566594849210638,5.394094190878296,1.9642202023949382,0.882011574074074,4.646919862797797,27,27,27
4,0.7096869360720779,-0.024880266711588474,2.3538513887920023,0.9892129397894007,0.14907738209620386,3.228850600213128,0.8494499379307393,0.06209855769230769,2.791350994502565,26,26,26,1.2086006355812475,-0.026926988319347978,3.6370494298383704,1.8358149541877091,0.9015751364674962,5.128219384807563,1.5222077948844783,0.4373240740740741,4.382634407322967,27,27,27
5,0.5878087602445633,-0.001795384615384616,2.0964509139682193,0.8198364604223604,0.005535769230769231,2.8332154384393196,0.7038226103334618,0.0018701923076923077,2.4648331762037694,26,26,26,0.922082596960247,-0.1298837676001231,3.0210602481685593,1.376604515305051,0.45673561945197494,4.317080480660217,1.149343556132649,0.16342592592592592,3.6690703644143885,27,27,27
