,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
,ci96_lo,ci96_lo,ci96_lo,ci96_hi,ci96_hi,ci96_hi,mean,mean,mean,count,count,count,ci96_lo,ci96_lo,ci96_lo,ci96_hi,ci96_hi,ci96_hi,mean,mean,mean,count,count,count
,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean
hours,,,,,,,,,,,,,,,,,,,,,,,,
0,2.003705632289295,0.9262001234022821,2.8064645403876267,2.7660766096981306,1.8711459487845545,4.066653553535025,2.384891120993713,1.3986730360934183,3.436559046961326,48,48,48,1.4034318139744495,0.33344966332154313,2.3741503811603333,2.6852914037167177,1.936568301728269,4.014245283948038,2.0443616088455836,1.1350089825249061,3.194197832554186,26,26,26
1,1.924964383221916,0.7104024622453945,2.5419746815368294,2.7631586040499747,1.7418232985472453,3.7462665707651963,2.3440614936359454,1.22611288039632,3.144120626151013,48,48,48,1.324004322643003,0.36599315234764396,2.0969916990815567,2.523014578815402,1.9774528708436026,3.6641217730816398,1.9235094507292025,1.1717230115956232,2.8805567360815982,26,26,26
2,1.8953762911406031,0.8199997510705312,2.534766379910878,2.5063003433224145,1.6945685433385278,3.5757458208257695,2.2008383172315087,1.2572841472045295,3.055256100368324,48,48,48,2.538114452906589,1.222757189457064,2.6704563776266097,3.9266797622326655,2.996057117255332,4.08548709878648,3.232397107569627,2.109407153356198,3.377971738206545,26,26,26
3,1.8836593363963416,0.777989798140568,2.6856552943175247,2.6911119154566467,1.7073499046195169,3.6122751845038383,2.287385625926494,1.2426698513800425,3.1489652394106815,48,48,48,3.2204838928178683,2.195229925642996,3.0712386408113406,4.777384925477265,4.057188823336262,4.610848057021213,3.9989344091475667,3.126209374489629,3.841043348916277,26,26,26
4,1.8660794197370016,0.5842653580589566,2.8744666345469576,2.5763203485330326,1.5916582088200242,3.6753607135193405,2.221199884135017,1.0879617834394903,3.274913674033149,48,48,48,3.1479851644367454,1.7991180557455326,3.9038759998374815,4.132280958031494,3.511984345038397,5.4569909784880615,3.6401330612341196,2.655551200391965,4.6804334891627715,26,26,26
5,1.6207963169174997,0.4305543137186805,2.791022111525603,2.2427045094724543,1.1648561604497556,3.6584115901318555,1.931750413194977,0.797705237084218,3.224716850828729,48,48,48,2.6625866695370486,0.5917114934791876,4.5877212044530715,3.4003893566348062,1.753478772730187,6.678698260060315,3.0314880130859274,1.1725951331046873,5.633209732256693,26,26,26
