,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
,ci96_lo,ci96_lo,ci96_lo,ci96_hi,ci96_hi,ci96_hi,mean,mean,mean,count,count,count,ci96_lo,ci96_lo,ci96_lo,ci96_hi,ci96_hi,ci96_hi,mean,mean,mean,count,count,count
,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean
hours,,,,,,,,,,,,,,,,,,,,,,,,
0,2.3393169883121883,0.18326343475542456,3.3968170999461726,2.8336342253049938,0.9899801549881653,4.1411611811136675,2.586475606808591,0.5866217948717949,3.76898914052992,65,65,65,1.5365663063350874,0.16907378460052438,2.3790026866253324,1.7231163453018972,0.47106959775241686,2.718519857704126,1.6298413258184923,0.3200716911764706,2.5487612721647293,136,136,136
1,2.145776552589289,0.12038090178533711,3.108944188655853,2.5637304162986614,0.8154908930864577,3.8557466759281676,2.3547534844439753,0.4679358974358974,3.48234543229201,65,65,65,1.3201235905405975,0.03579375609632311,2.1475665530141756,1.4871496311465031,0.2189170282174024,2.4280754547924226,1.4036366108435503,0.12735539215686276,2.287821003903299,136,136,136
2,1.958654606898034,0.12328230087591907,2.960347110026458,2.402399630135834,0.8731433401497221,3.6338625382890157,2.180527118516934,0.49821282051282056,3.2971048241577368,65,65,65,1.2461133355187215,0.007442715712765113,1.99262736855198,1.4209098824506143,0.1711639019342937,2.2462421148842444,1.333511608984668,0.08930330882352941,2.1194347417181123,136,136,136
3,1.822936165562072,0.029273905469680506,2.835181373543582,2.2689859251320943,0.5782748124790373,3.5125620636703485,2.045961045347083,0.30377435897435895,3.173871718606965,65,65,65,1.204062079640743,-0.002954502492823613,2.0053892843442447,1.354349309039833,0.07784298288498047,2.235537919445472,1.279205694340288,0.03744424019607843,2.1204636018948584,136,136,136
4,1.7020095483709463,-0.009726006709632973,2.708166980309433,2.1548511322103456,0.33181831440194065,3.4687807531072243,1.928430340290646,0.16104615384615384,3.0884738667083287,65,65,65,1.1884123956778765,-0.0015740983325512863,1.9786941414452277,1.3122196242578383,0.022577774803139522,2.1982965154379963,1.2503160099678574,0.010501838235294117,2.088495328441612,136,136,136
5,1.6837691080747779,0.04253312164583952,2.5933163973638553,2.236254672543463,0.15795149373877584,3.396692169471903,1.9600118903091204,0.10024230769230769,2.995004283417879,65,65,65,1.1598554079156251,0.003929310869021749,1.9020740620667353,1.3015010874435426,0.09624838520940962,2.089395245578548,1.230678247679584,0.050088848039215685,1.9957346538226417,136,136,136
