,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
,ci96_lo,ci96_lo,ci96_lo,ci96_hi,ci96_hi,ci96_hi,mean,mean,mean,count,count,count,ci96_lo,ci96_lo,ci96_lo,ci96_hi,ci96_hi,ci96_hi,mean,mean,mean,count,count,count
,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean,xtrain iob mean,xtrain cob mean,xtrain bg mean
hours,,,,,,,,,,,,,,,,,,,,,,,,
6,0.43857601945701274,0.0,1.9847787549261977,1.5929363142637674,0.0,2.4975737388353747,1.01575616686039,0.0,2.2411762468807863,10,10,10,0.5039310373198427,0.0,1.833017184354692,0.6962239413705873,0.0,2.182026418808255,0.600077489345215,0.0,2.0075218015814738,25,25,25
7,0.41533372717326467,0.0002053545722725536,1.6507907662158123,2.7317668798266057,0.3265920310486425,3.0639442067095635,1.5735503034999352,0.16339869281045752,2.357367486462688,10,10,10,0.7065786224722094,0.013620209054739013,1.7395902628546076,1.6908383993539564,0.442787634082516,2.003318116383207,1.1987085109130828,0.22820392156862748,1.8714541896189072,25,25,25
8,1.4846390903567213,0.4188594480350193,1.9825375360671773,2.884726788501602,1.2531928395466805,2.990165508986986,2.1846829394291616,0.8360261437908498,2.4863515225270816,10,10,10,1.4462700392890833,0.21857308620892024,1.8428997325577976,2.3844932307612843,0.7455541469065482,2.5976335102830044,1.9153816350251838,0.4820636165577342,2.220266621420401,25,25,25
9,1.3899430051055126,0.4130809045209398,1.735093279546433,3.371002364906111,1.5048624505988857,4.281294839798393,2.3804726850058118,0.9589716775599127,3.0081940596724133,10,10,10,2.6648262062382906,0.7338747372975005,2.1866065174634612,3.497746440022848,1.2958036940750484,3.241138609543,3.0812863231305694,1.0148392156862744,2.7138725635032306,25,25,25
10,1.350516990443299,0.2291454057739445,2.2437820673196494,2.9545327318865473,1.0825234395419594,5.205580633180302,2.152524861164923,0.655834422657952,3.7246813502499756,10,10,10,2.22332147497993,0.7293514259071243,2.6844767874901616,3.0066927314000256,1.3703993366201088,3.7227618348780696,2.6150071031899778,1.0498753812636166,3.2036193111841156,25,25,25
11,1.6930500260039654,0.29417814374240026,2.40334747337538,2.8896698500130817,1.3383621612684928,4.917566540192649,2.2913599380085237,0.8162701525054465,3.6604570067840143,10,10,10,1.9158727504770119,0.4877194641836718,2.83482955806942,2.6632309560966676,0.9684966578206855,3.6927438476579377,2.2895518532868397,0.7281080610021786,3.263786702863679,25,25,25
12,1.6440386739605124,0.2793187006718959,2.0687470405685078,2.3970306790034552,1.679095242683224,3.7594907246560307,2.020534676481984,0.97920697167756,2.9141188826122693,10,10,10,2.441294050499759,0.5779894853585459,2.6048382144019544,3.6176495114271416,1.252020100698099,3.39388045816623,3.0294717809634504,0.9150047930283225,2.9993593362840922,25,25,25
13,1.6158946194278307,0.643524205876773,1.8878928433820619,4.244107963550343,3.1458788442321595,3.486854474752816,2.930001291489087,1.8947015250544663,2.687373659067439,10,10,10,2.0593425534331766,0.7152052090911073,2.641725895879611,3.161992846282695,1.6540775795799165,3.6536288533692907,2.610667699857936,1.1846413943355119,3.147677374624451,25,25,25
14,1.7870949719381855,0.6860965175531202,2.0922306129680854,3.2037354555447024,2.9752019573924144,3.634448788962097,2.495415213741444,1.8306492374727672,2.863339700965091,10,10,10,2.036520049288155,0.6267295295404917,2.891634442999295,3.2124015573242692,1.422399882224214,4.103973353790365,2.6244608033062122,1.0245647058823528,3.49780389839483,25,25,25
15,1.051265513086007,0.23836496054470646,2.221266576852776,2.5023958584754027,2.9839269784531153,3.634130649278112,1.7768306857807048,1.6111459694989108,2.927698613065444,10,10,10,1.7342299742493026,0.2998059183825162,2.976235417886245,2.682559383880621,1.00370257834951,4.09497420786668,2.208394679064962,0.651754248366013,3.5356048128764628,25,25,25
16,2.194439719201168,0.26692711787323375,2.046708089888653,4.12507468090215,2.383251531364239,4.090481707468536,3.159757200051659,1.3250893246187363,3.0685948986785943,10,10,10,2.0103588842572964,0.3117942555399706,2.364047128546485,2.9641471211669583,0.880878511344561,3.477610054931997,2.4872530027121273,0.5963363834422658,2.920828591739241,25,25,25
17,3.0744861006899633,0.6824668218863663,3.1889767652456147,6.168959592193932,2.9026486465232195,4.748630194878189,4.621722846441948,1.792557734204793,3.9688034800619016,10,10,10,2.2823870823844796,1.622843697327999,1.8098046208820588,3.3925192846567196,3.0306674137831124,2.709199688239646,2.8374531835205996,2.3267555555555557,2.2595021545608525,25,25,25
18,3.0859743631930736,1.0466369063198615,2.877833531441496,4.999522214360847,3.398260697165978,5.223953013450307,4.04274828877696,2.2224488017429196,4.050893272445902,10,10,10,2.594665357096479,1.317962531188247,1.8810405296263113,3.710177726979461,3.1954806060666545,2.656445318726539,3.15242154203797,2.2567215686274507,2.268742924176425,25,25,25
19,2.3384698818099094,0.4741694371598779,2.80421627423987,3.187811921108856,1.8012641140383794,4.927997994130942,2.7631409014593826,1.1377167755991286,3.8661071341854063,10,10,10,2.376640329578076,1.996757565161804,2.110166651601194,3.486926763279989,3.5487796897401562,3.1205980785448126,2.9317835464290325,2.77276862745098,2.6153823650730033,25,25,25
20,1.4709287533845807,0.12346154884381866,3.0082936614908786,2.194833870921244,0.7633358367770964,5.83892705739817,1.8328813121529124,0.4433986928104575,4.423610359444524,10,10,10,2.3432507507206597,1.791353792377988,2.718882241747308,3.1378289341560026,3.098176490846413,3.630129117600677,2.740539842438331,2.4447651416122005,3.1745056796739926,25,25,25
21,1.0974158260066726,-0.013439228779421622,3.1688131672961948,2.141638803981704,0.1819272462086155,5.270652887765779,1.6195273149941882,0.08424400871459695,4.219733027530987,10,10,10,1.5491192053960785,1.220978823830292,2.1489353998983343,2.3647126427248044,2.385344487716549,3.231181791829789,1.9569159240604415,1.8031616557734205,2.6900585958640617,25,25,25
22,0.7882568941962238,0.0,2.489836377333737,1.7750906455170652,0.0,4.580364568742271,1.2816737698566445,0.0,3.5351004730380042,10,10,10,1.0783096569418613,0.6339964643308472,1.9594939562117482,1.6169764078908906,1.5327312045144685,3.059749943587276,1.347643032416376,1.083363834422658,2.509621949899512,25,25,25
23,0.5153643797058134,-0.022312156862745094,1.9472103209841214,1.3206165062557003,0.06879581699346403,3.709616258076414,0.9179904429807568,0.02324183006535947,2.8284132895302676,10,10,10,0.9020205753599796,0.21119943249090595,2.125884171322898,1.4167705908546657,0.7706707200145406,3.173833527085388,1.1593955831073226,0.4909350762527233,2.649858849204143,25,25,25
